yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid
2003,4,24,4/24/2003,14:13:00,3,KS,20,7,0,0,0,0,0,38.7,-94.97,38.7,-94.97,0.2,50
2003,4,24,4/24/2003,15:00:00,3,LA,22,10,1,0,0,0.1,0,30.77,-89.98,30.87,-89.58,22,30
2003,4,24,4/24/2003,15:06:00,3,MS,28,18,0,0,0,0,0,30.83,-89.53,30.83,-89.53,2,25
2003,4,24,4/24/2003,15:15:00,3,LA,22,11,2,3,0,0.4,0,32.65,-91.55,32.68,-91.4,11,75
2003,4,24,4/24/2003,15:26:00,3,AR,5,3,0,0,0,0,0,35.82,-91.27,35.87,-91.2,6.7,50
2003,4,24,4/24/2003,16:00:00,3,KS,20,8,0,0,0,0.01,0,38.58,-95.57,38.58,-95.57,0.1,80
2003,4,24,4/24/2003,16:27:00,3,AR,5,4,0,0,0,0,0,35.97,-92.22,35.97,-92.2,1.3,50
2003,4,24,4/24/2003,16:40:00,3,MS,28,20,0,0,0,0.1,0,32.33,-90.33,32.33,-90.33,1,30
2003,4,24,4/24/2003,16:42:00,3,AR,5,5,0,0,0,0,0,36.05,-92.18,36.05,-92.17,0.2,20
2003,4,24,4/24/2003,16:45:00,3,MS,28,21,0,0,0,0.01,0,31.03,-89.03,31.03,-89.03,0.1,20
2003,4,24,4/24/2003,16:47:00,3,KS,20,9,0,0,0,0,0,38.58,-95.32,38.58,-95.32,0.1,50
2003,4,24,4/24/2003,17:08:00,3,AR,5,6,1,1,0,0,0,36.4,-92.8,36.45,-92.75,4.9,200
2003,4,24,4/24/2003,17:20:00,3,MS,28,22,0,0,0,0.01,0,31.27,-88.93,31.27,-88.93,0.1,20
2003,4,24,4/24/2003,17:35:00,3,MS,28,23,0,0,0,0.01,0,31.17,-88.77,31.17,-88.77,0.1,20
2003,4,24,4/24/2003,17:44:00,3,AR,5,7,1,0,0,0,0,36.17,-92.33,36.2,-92.27,4.7,50
2003,4,24,4/24/2003,18:50:00,3,AR,5,8,0,0,0,0,0,36.22,-92,36.22,-91.98,0.5,20
2003,4,24,4/24/2003,19:10:00,3,AR,5,9,2,0,0,0,0,33.12,-92.85,33.02,-92.6,16.7,125
2003,4,24,4/24/2003,19:20:00,3,AR,5,10,1,0,0,0.03,0,33.18,-92.4,33.23,-91.98,20,100
2003,4,24,4/24/2003,19:47:00,3,MS,28,24,0,0,0,0.01,0,32.7,-89.72,32.7,-89.72,0.3,25
2003,4,24,4/24/2003,19:54:00,3,AR,5,11,0,0,0,0,0,34.25,-91.4,34.27,-91.35,3,50
2003,4,24,4/24/2003,20:44:00,3,AR,5,12,1,0,0,0.2,0,33.23,-91.78,33.23,-91.73,3,125
2003,4,24,4/24/2003,20:53:00,3,MS,28,25,3,6,0,50,0,32.25,-90,32.35,-89.85,12,600
2003,4,24,4/24/2003,21:27:00,3,AR,5,13,0,0,0,0.2,0,33.25,-91.4,33.27,-91.35,3,75
2003,4,24,4/24/2003,21:40:00,3,MS,28,26,1,0,0,0.07,0,32.63,-88.65,32.68,-88.58,6,50
2003,4,24,4/24/2003,21:47:00,3,AR,5,14,0,0,0,0.3,0,33.12,-91.27,33.12,-91.22,2.5,30
2003,4,24,4/24/2003,22:41:00,3,AR,5,15,0,0,0,0,0,35.72,-91.1,35.72,-91.03,2.2,50
2003,4,25,4/25/2003,3:55:00,3,FL,12,15,0,0,0,0.01,0,30.82,-86.55,30.82,-86.55,0.1,20
2003,4,25,4/25/2003,4:10:00,3,FL,12,16,0,0,0,0.01,0,30.8,-86.42,30.8,-86.42,0.1,20
2003,4,25,4/25/2003,4:20:00,3,FL,12,17,0,0,0,0.1,0,30.85,-86.28,30.85,-86.28,0.2,75
2003,4,25,4/25/2003,8:42:00,3,SC,45,3,0,0,0,0,0,33.35,-80.4,33.42,-80.33,5,60
2003,4,25,4/25/2003,9:05:00,3,FL,12,18,0,0,0,0.25,0,29.65,-85.33,29.65,-85.33,0.2,50
2003,4,25,4/25/2003,10:57:00,3,AL,1,13,1,0,0,0.1,0,33.03,-88.32,33.03,-88.32,0.1,50
2003,4,25,4/25/2003,12:40:00,3,FL,12,19,0,0,0,0,0,29.83,-82.6,29.83,-82.6,0.1,10
2003,4,25,4/25/2003,12:54:00,3,GA,13,8,0,0,0,0,0,31.28,-81.7,31.28,-81.7,0.1,10
2003,4,25,4/25/2003,13:00:00,3,FL,12,20,0,0,0,0,0,30.35,-82.98,30.35,-82.98,1,50
2003,4,25,4/25/2003,13:05:00,3,FL,12,21,0,0,0,0,0,29.68,-82.35,29.68,-82.35,0.1,10
2003,4,25,4/25/2003,13:25:00,3,AL,1,14,0,0,0,0.1,0,32.6,-87.82,32.62,-87.75,4.4,50
2003,4,25,4/25/2003,13:43:00,3,IL,17,9,0,0,0,0,0,37.18,-89.28,37.18,-89.27,0.3,30
2003,4,25,4/25/2003,15:09:00,3,KY,21,3,1,0,0,0.03,0,37,-88.42,37,-88.4,1.5,100
2003,4,25,4/25/2003,15:10:00,3,MT,30,2,0,0,0,0,0,47.33,-108.93,47.33,-108.93,2,25
2003,4,25,4/25/2003,15:24:00,3,AL,1,16,0,0,0,0.04,0,32.57,-85.95,32.57,-85.93,0.6,50
2003,4,28,4/28/2003,15:30:00,3,ID,16,2,0,0,0,0,0,42.62,-113.67,42.62,-113.67,0.2,50
2003,4,28,4/28/2003,16:26:00,3,ID,16,3,0,0,0,0,0,42.75,-112.88,42.75,-112.88,0.2,100
2003,4,28,4/28/2003,16:40:00,3,KS,20,10,0,0,0,0,0,37.48,-95.88,37.48,-95.87,0.5,75
2003,4,28,4/28/2003,17:00:00,3,ID,16,4,0,0,0,0,0,42.88,-112.65,42.88,-112.6,2.5,200
2003,4,29,4/29/2003,19:04:00,3,TX,48,31,0,0,0,0,0,32.08,-100.33,32.07,-100.33,0.8,20
2003,4,29,4/29/2003,19:11:00,3,CO,8,2,0,0,0,0,0,40.17,-103.8,40.17,-103.8,0.1,50
2003,4,29,4/29/2003,19:15:00,3,TX,48,32,0,0,0,0,0,32.07,-100.32,32.05,-100.32,0.5,20
2003,4,30,4/30/2003,0:09:00,3,TX,48,33,1,11,0,1.5,0,26.23,-98.45,26.23,-98.45,0.3,100
2003,4,30,4/30/2003,16:00:00,3,CO,8,3,0,0,0,0,0,40.07,-104.45,40.07,-104.45,0.1,50
2003,4,30,4/30/2003,16:21:00,3,CO,8,4,0,0,0,0,0,40.05,-104.33,40.05,-104.33,0.1,50
2003,4,30,4/30/2003,17:30:00,3,IA,19,1,0,0,0,0,0,41.08,-92.7,41.08,-92.62,2.5,25
2003,4,30,4/30/2003,17:35:00,3,IA,19,2,0,0,0,0.2,0,41.1,-91.25,41.15,-91.05,16,880
2003,4,30,4/30/2003,17:42:00,3,IL,17,10,1,0,0,0.5,0,41.15,-90.75,41.15,-90.75,0,75
2003,4,30,4/30/2003,17:45:00,3,IA,19,3,0,0,0,0,0,41.13,-92.33,41.13,-92.33,0.2,20
2003,4,30,4/30/2003,17:57:00,3,IL,17,11,0,0,0,0.05,0,41.18,-90.72,41.18,-90.7,0.8,20
2003,4,30,4/30/2003,18:04:00,3,MO,29,1,0,0,0,0,0,40.37,-94.17,40.37,-94.15,2,50
2003,4,30,4/30/2003,18:08:00,3,IL,17,12,1,0,0,0.5,0,41.18,-90.58,41.18,-90.58,0.1,50
2003,4,30,4/30/2003,18:11:00,3,IL,17,13,0,0,0,0.25,0,41.2,-90.58,41.2,-90.57,0.5,25
2003,4,30,4/30/2003,18:12:00,3,IL,17,14,1,0,0,0.3,0,41.2,-90.57,41.2,-90.57,0.5,75
2003,4,30,4/30/2003,18:15:00,3,MO,29,2,0,0,0,0,0,39.48,-94.95,39.48,-94.92,1,50
2003,4,30,4/30/2003,18:22:00,3,MO,29,3,0,0,0,0,0,40.38,-93.97,40.42,-93.82,10,100
2003,4,30,4/30/2003,18:29:00,3,IL,17,15,0,0,0,0,0,41.2,-90.38,41.2,-90.38,0,50
2003,4,30,4/30/2003,18:35:00,3,MO,29,4,0,0,0,0,0,39.5,-94.68,39.52,-94.68,0.2,25
2003,4,30,4/30/2003,19:30:00,3,IL,17,16,0,0,0,0,0,41.1,-90.02,41.1,-90,1,10
2003,4,30,4/30/2003,19:55:00,3,MO,29,5,0,0,0,0,0,40.45,-93.05,40.43,-93.02,2,50
2003,4,30,4/30/2003,20:53:00,3,MO,29,6,0,0,0,0,0,40.38,-92.6,40.38,-92.53,6,300
2003,4,30,4/30/2003,21:17:00,3,KS,20,11,0,0,0,0,0,37.32,-96.62,37.32,-96.58,2,110
2003,4,30,4/30/2003,21:37:00,3,KS,20,12,0,0,0,0,0,37.18,-96.5,37.2,-96.5,1,110
2003,4,30,4/30/2003,21:58:00,3,KS,20,13,0,0,0,0,0,37.22,-96.28,37.22,-96.28,0.5,55
2003,5,1,5/1/2003,12:54:00,3,NE,31,9,0,0,0,0,0,41.38,-103.67,41.38,-103.67,0.2,25
2003,5,1,5/1/2003,15:20:00,3,NY,36,1,0,0,0,0.03,0,42.95,-74.3,42.95,-74.3,0.1,10
2003,5,1,5/1/2003,16:55:00,3,OK,40,20,1,0,0,0.17,0,35.85,-95.3,35.82,-95.3,2,120
2003,5,1,5/1/2003,17:01:00,3,IN,18,1,0,0,0,0,0,40.18,-85.4,40.18,-85.4,0.1,10
2003,5,1,5/1/2003,17:04:00,3,OK,40,21,1,0,0,0.3,0,35.8,-95.3,35.77,-95.28,1.7,80
2003,5,1,5/1/2003,17:14:00,3,OK,40,22,1,0,0,0,0,34.52,-95.22,34.52,-95.2,0.5,75
2003,5,1,5/1/2003,17:20:00,3,IN,18,2,0,0,0,0,0,40.22,-84.85,40.22,-84.85,0.1,10
2003,5,1,5/1/2003,17:46:00,3,OK,40,23,0,0,0,0,0,35.58,-95.12,35.58,-95.08,1,100
2003,5,1,5/1/2003,17:51:00,3,OK,40,24,0,0,0,0,0,35.57,-95.07,35.57,-95.07,0.2,40
2003,5,1,5/1/2003,18:30:00,3,OK,40,25,0,0,0,0,0,34.43,-94.98,34.38,-94.95,2,50
2003,5,1,5/1/2003,18:33:00,3,OK,40,26,0,0,0,0,0,34.88,-94.47,34.87,-94.43,2.5,75
2003,5,1,5/1/2003,19:15:00,3,OK,40,28,2,0,0,0.26,0,34.08,-94.8,33.95,-94.63,13,300
2003,5,1,5/1/2003,19:24:00,3,AR,5,17,2,0,0,0,0,34.55,-94.08,34.45,-93.88,11,200
2003,5,2,5/2/2003,13:55:00,3,SC,45,4,1,1,0,0.25,0,34.83,-82.52,34.83,-82.48,2.3,100
2003,5,3,5/3/2003,15:41:00,3,NE,31,10,0,0,0,0.05,0,41.85,-103.5,41.85,-103.5,0.3,90
2003,5,3,5/3/2003,16:00:00,3,NE,31,11,0,0,0,0,0,41.83,-103.32,41.83,-103.32,0.1,40
2003,5,3,5/3/2003,16:57:00,3,TX,48,34,0,0,0,0,0,33.22,-100.15,33.23,-100.13,0.5,40
2003,5,3,5/3/2003,17:00:00,3,NE,31,12,1,0,0,0.1,0,41.85,-103.02,41.92,-103.02,4,100
2003,5,3,5/3/2003,17:34:00,3,NE,31,13,1,0,0,0.1,0,41.78,-103.42,41.9,-103.42,8,100
2003,5,3,5/3/2003,17:35:00,3,NE,31,14,0,0,0,0,0,41.75,-103.33,41.75,-103.33,0.1,50
2003,5,3,5/3/2003,17:37:00,3,TX,48,35,0,0,0,0,0,33.22,-100.05,33.22,-100.05,0.1,40
2003,5,3,5/3/2003,18:11:00,3,TX,48,36,0,0,0,0,0,33.15,-99.9,33.15,-99.9,0.5,10
2003,5,3,5/3/2003,18:20:00,3,TX,48,37,0,0,0,0,0,33.05,-99.75,33.07,-99.7,1,200
2003,5,3,5/3/2003,18:35:00,3,SD,46,1,0,0,0,0,0,45.72,-102.35,45.72,-102.35,0.5,10
2003,5,3,5/3/2003,18:50:00,3,NE,31,15,0,0,0,0,0,41.77,-102.43,41.77,-102.43,0.3,10
2003,5,3,5/3/2003,19:10:00,3,TX,48,38,2,0,0,0.01,0,33.07,-99.63,33.12,-99.62,4,440
2003,5,3,5/3/2003,19:12:00,3,TX,48,39,0,0,0,0,0,33.02,-99.57,33,-99.55,1,30
2003,5,4,5/4/2003,1:15:00,3,NE,31,16,0,0,0,0.07,0,41.15,-98.58,41.17,-98.55,1,35
2003,5,4,5/4/2003,13:59:00,3,KS,20,14,0,0,0,0,0,38.63,-101.08,38.63,-101.08,0.1,30
2003,5,4,5/4/2003,14:28:00,3,NE,31,17,0,0,0,0,0,41.3,-96.62,41.32,-96.6,1,150
2003,5,4,5/4/2003,14:35:00,3,NE,31,18,1,0,0,0.02,0,41.1,-96.47,41.12,-96.43,1.3,250
2003,5,4,5/4/2003,14:54:00,3,KS,20,15,1,0,0,1.95,0,39.2,-94.98,39.35,-94.88,3,50
2003,5,4,5/4/2003,14:55:00,3,KS,20,16,2,2,0,4,0,39.02,-95.07,39.1,-94.93,6,250
2003,5,4,5/4/2003,15:18:00,3,KS,20,17,0,0,0,0,0,37.35,-95.38,37.35,-95.38,0.5,55
2003,5,4,5/4/2003,15:18:00,3,KS,20,18,4,30,2,47.55,0,39.07,-94.83,39.25,-94.5,21,500
2003,5,4,5/4/2003,15:28:00,3,NE,31,19,0,0,0,0,0,41,-95.92,41,-95.92,0.3,100
2003,5,4,5/4/2003,15:30:00,3,SD,46,2,0,0,0,0,0,43.25,-100.6,43.25,-100.43,1,10
2003,5,4,5/4/2003,15:30:00,3,KS,20,19,0,0,0,0,0,37.4,-95.2,37.4,-95.2,0.5,55
2003,5,4,5/4/2003,15:35:00,3,KS,20,20,4,30,4,20.2,0,37.42,-95.1,37.58,-94.53,33,880
2003,5,4,5/4/2003,15:37:00,3,KS,20,21,0,0,0,0.01,0,37.43,-95.17,37.42,-95.03,4,110
2003,5,4,5/4/2003,15:45:00,3,MO,29,9,4,13,0,31,0,39.23,-94.48,39.23,-94.47,5,200
2003,5,4,5/4/2003,15:59:00,3,MO,29,10,2,0,0,60,0,39.25,-94.43,39.3,-94.3,8.5,300
2003,5,4,5/4/2003,16:06:00,3,KS,20,22,1,0,0,0,0,38.45,-94.73,38.5,-94.57,9,150
2003,5,4,5/4/2003,16:24:00,3,OK,40,29,0,0,0,0,0,36.72,-95.35,36.75,-95.27,3,200
2003,5,4,5/4/2003,16:25:00,3,KS,20,23,1,1,0,2.5,0,36.98,-95.3,37.03,-95.07,12,220
2003,5,4,5/4/2003,16:31:00,3,MO,29,13,3,47,5,52.5,0,37.57,-94.52,37.8,-92.98,86,880
2003,5,4,5/4/2003,16:40:00,3,KS,20,24,0,0,0,0,0,37.08,-95.08,37.08,-95.08,0.5,55
2003,5,4,5/4/2003,16:45:00,3,KS,20,25,3,34,5,23.9,0,37.08,-94.95,37.2,-94.52,25,880
2003,5,4,5/4/2003,16:55:00,3,OK,40,30,1,0,0,0.25,0,36.77,-94.93,36.77,-94.82,5,880
2003,5,4,5/4/2003,17:04:00,3,MO,29,14,2,0,0,0.2,0,38.58,-94.22,38.73,-93.78,22,100
2003,5,4,5/4/2003,17:10:00,3,MO,29,15,0,0,0,0,0,37.67,-94.25,37.67,-94.25,0.2,20
2003,5,4,5/4/2003,17:30:00,3,MO,29,17,0,0,0,0,0,37.2,-94.32,37.2,-94.32,0.2,20
2003,5,4,5/4/2003,17:50:00,3,MO,29,18,3,48,7,47.8,0,36.92,-94.2,37.13,-93.37,49,880
2003,5,4,5/4/2003,17:52:00,3,AR,5,18,0,0,0,0,0,35.42,-92.45,35.45,-92.4,3.1,25
2003,5,4,5/4/2003,17:55:00,3,MO,29,19,1,0,0,0.01,0,37.33,-94.03,37.33,-94.03,0.2,25
2003,5,4,5/4/2003,17:58:00,3,OK,40,31,0,0,0,0,0,34.88,-94.47,34.95,-94.15,18.8,30
2003,5,4,5/4/2003,17:58:00,3,MO,29,20,1,0,0,0.03,0,38.72,-93.75,38.73,-93.53,10,75
2003,5,4,5/4/2003,18:15:00,3,AR,5,20,1,0,0,0.01,0,35.93,-90.28,35.95,-90.18,4,250
2003,5,4,5/4/2003,18:34:00,3,AR,5,21,2,1,0,0,0,35.28,-92.28,35.43,-92.02,14.5,100
2003,5,4,5/4/2003,18:35:00,3,MO,29,22,0,0,0,0.01,0,38.82,-93.38,38.8,-93.38,0.5,50
2003,5,4,5/4/2003,18:36:00,3,MO,29,23,3,27,4,5,0,37.9,-92.83,37.98,-92.57,14,400
2003,5,4,5/4/2003,18:39:00,3,AR,5,22,2,0,0,0.4,0,35.87,-90.33,35.9,-90.13,15,300
2003,5,4,5/4/2003,18:50:00,3,AR,5,23,1,0,0,0,0,35.17,-92.47,35.17,-92.43,1.8,75
2003,5,4,5/4/2003,18:50:00,3,MO,29,24,0,0,0,0.01,0,36.02,-90.17,36.03,-90.13,3,200
2003,5,4,5/4/2003,18:50:00,3,MO,29,25,0,0,0,0,0,36.1,-89.83,36.13,-89.78,6,440
2003,5,4,5/4/2003,18:52:00,3,AR,5,24,3,5,0,0,0,35,-92.37,35.18,-91.78,34.9,500
2003,5,4,5/4/2003,19:20:00,3,MO,29,26,0,0,0,0,0,37.13,-93.03,37.13,-93.03,0.2,20
2003,5,4,5/4/2003,19:30:00,3,MO,29,27,0,0,0,0,0,38.08,-92.32,38.08,-92.32,0.2,20
2003,5,4,5/4/2003,19:35:00,3,MO,29,28,0,0,0,0,0,37.75,-93.72,37.75,-93.72,0.2,20
